LON,LAT,PLOTID,SAMPLEID,frel_change0510,frel_change1015,coded_2000_2010,coded_2009_2015,coded_last_change,coded_updated_2010_2015,coded_updated_2005_2010,fcdm,ccdc_2005_2010,ccdc_2010_2015,ccdc_0510_buffer_disturbance_1px,ccdc_1015_buffer_disturbance_1px,coded_0510_buffer_disturbance_1px,coded_1015_buffer_disturbance_1px,fcdm_0510_buffer_disturbance_1px,fcdm_1015_buffer_disturbance_1px,frel_0510_buffer_disturbance_1px,frel_1015_buffer_disturbance_1px,ccdc_0510_buffer_disturbance_2px,ccdc_1015_buffer_disturbance_2px,coded_0510_buffer_disturbance_2px,coded_1015_buffer_disturbance_2px,fcdm_0510_buffer_disturbance_2px,fcdm_1015_buffer_disturbance_2px,frel_0510_buffer_disturbance_2px,frel_1015_buffer_disturbance_2px
100.57416039512151,20.640770211951338,574,574,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.39582550655687,20.300606057151832,575,575,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
102.23957411217499,19.813105609477134,579,579,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,5,5,5,1,5,5,1,1
103.9760904787366,20.56826216941201,580,580,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,5,1,1,5,1,1,5,5,5,1
101.47068961147089,21.18280740180746,583,583,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
101.52147594361762,20.847928141374638,584,584,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.477268631559,20.25590772978518,590,590,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
102.57900620136071,20.703629394183544,598,598,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,5,1,1
101.30452926898275,18.866957625126755,606,606,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
101.3301741413885,18.667693906163972,613,613,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.57200034582749,20.06630368627653,615,615,22,22,1,1,0,1,1,0,1,1,5,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
101.18920687314125,20.73341032995843,617,617,22,22,1,1,0,1,1,0,1,1,1,5,1,1,3,5,1,1,1,5,1,1,3,5,1,1
101.20968741400013,18.517242862920227,619,619,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.3551205853197,18.92047196683919,631,631,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
101.57915607136421,18.631246046520186,634,634,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,5,5,1
103.15139131991636,20.372278101151885,636,636,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
103.5456447651582,20.467886108452227,645,645,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
101.56951648081824,20.633412112158705,647,647,22,22,1,1,0,1,1,0,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1
100.7227343429092,20.763005076703323,648,648,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
101.20221818651135,20.707718085966796,654,654,22,22,1,1,0,1,1,0,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1
100.43566798563084,20.438390147855042,662,662,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
101.5832825545119,20.179956894251298,667,667,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,5,5,5,1,5,5,1,1
100.65050195755754,20.328942877266634,668,668,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
102.40561973596674,19.722138949811296,671,671,22,22,1,1,0,1,1,0,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,5,1,1
103.35462963886776,20.20276612767217,674,674,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1
102.27688926422722,20.630590459321805,675,675,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,1,1
102.25649184057437,19.457985660878666,677,677,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
103.22907120436545,20.837550164132125,679,679,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.99500848928426,20.962241059409347,687,687,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1
103.40595309246056,20.73793476669882,690,690,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1
100.64614991258969,19.63419616592413,693,693,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1
103.75579199503834,20.154566289534273,699,699,22,24,1,1,0,1,1,0,1,1,1,5,1,1,1,1,1,3,5,5,1,5,1,1,1,3
104.39400524438445,20.12484741000189,706,706,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.73239906138082,19.078329654702927,710,710,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,5,1,1
102.66115399862232,20.010945982538725,715,715,44,44,1,1,0,1,1,0,1,1,5,5,1,1,1,1,1,1,5,5,1,5,5,5,1,1
102.60935167528768,20.32586935621199,717,717,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
100.37971601036351,20.771414256302737,718,718,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
103.70474967814918,20.5282295969534,722,722,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
100.84601482126259,21.296286555162933,727,727,44,44,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.21745668234715,18.317913710953434,730,730,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,5,1,1
100.62270070318748,20.7813082591928,738,738,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.69508670593042,18.7749381591375,740,740,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.73875340291417,20.508579512350092,743,743,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.62656962451834,21.028707849921183,744,744,44,44,1,1,0,1,1,0,1,1,5,5,5,1,5,5,1,5,5,5,5,1,5,5,1,5
100.72272683306977,19.94172518770754,746,746,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,5,1,5
103.31272565340116,20.624042152969114,751,751,22,22,1,1,0,1,1,0,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1
101.06286377713685,20.83555174308015,755,755,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
101.21134684636996,20.68762208052178,762,762,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
101.67465301175666,18.642437554376382,763,763,11,11,1,1,0,1,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1
103.13242166989461,20.132527403758253,766,766,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
102.91785963250464,20.99932178179023,767,767,44,44,1,1,0,1,1,0,1,1,5,5,1,1,5,1,1,1,5,5,1,1,5,5,1,1
102.42370951452028,20.333253871855415,768,768,44,44,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
104.01029013829553,20.261082335425424,770,770,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
103.1508455237786,20.393950813798,772,772,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.67300793253257,20.99275902179599,774,774,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.03151483531948,17.637557565075646,776,776,22,22,1,1,0,1,1,0,1,1,5,1,1,1,1,1,1,1,5,5,1,1,5,1,1,1
103.95135764739048,20.48110710494154,778,778,44,44,1,1,0,1,1,0,1,1,5,5,5,1,5,1,5,1,5,5,5,1,5,5,5,1
101.1469773297926,20.821771267426072,780,780,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
100.37596775214938,20.563365366662065,784,784,22,22,1,1,0,1,1,0,1,1,5,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1
102.42410277464008,20.806749780921685,788,788,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.65901705256556,19.72980863951859,790,790,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1
102.67012709257747,20.731977778028625,791,791,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
103.79691451425902,20.256495291312092,794,794,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
104.55439993498551,19.93691587402148,795,795,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.38830185876903,18.964704682937942,800,800,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
104.30329353168018,20.45034620139763,801,801,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1
102.15821123421328,19.914208650961484,804,804,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
104.31201643079885,20.557995796838483,806,806,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1
102.58817821099423,20.633324559635614,807,807,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.31994042001355,19.276540493461408,810,810,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
101.73476617225862,20.03798142136921,811,811,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
101.01815163827726,20.520096767629564,813,813,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1
104.63746414722202,20.21741607980051,814,814,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,5,1,5,1,5,1,1,1
102.27751724454127,20.481632098579272,821,821,22,22,1,1,0,1,1,0,1,1,5,1,1,1,3,1,1,1,5,1,1,1,3,5,1,1
104.65266079478144,20.228290390099477,822,822,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
104.65439707365007,19.960724076577964,824,824,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
100.85286551579131,20.2470233174115,826,826,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.78390000412794,19.169138289010476,828,828,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
103.11875595100028,19.979274680584833,830,830,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.75102942254526,18.91104335188238,832,832,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
104.16912587397155,20.262720313044287,834,834,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
104.85080108776258,19.959371210575213,835,835,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,5,1,1
100.50305578213472,19.708292928546623,845,845,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
103.57481624971551,20.640496387234894,850,850,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
102.41190980227135,20.761602034499887,855,855,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1
103.03616417972833,19.936377390699477,858,858,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
100.71898573524417,20.712326654747393,859,859,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
101.84604537906962,19.64140319330643,863,863,22,22,1,1,0,1,1,0,1,1,1,5,1,1,1,3,1,1,1,5,1,1,5,3,1,1
101.91091088059476,19.70183585251096,865,865,44,44,1,1,0,1,1,0,1,1,5,5,1,1,1,5,1,1,5,5,5,5,1,5,1,1
102.0225301124878,19.711849193792816,867,867,22,22,1,1,0,1,1,0,1,1,5,5,1,1,3,5,1,1,5,5,1,1,3,5,1,1
101.24921314286519,18.408948562830517,868,868,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
104.06536434842076,20.934684736417555,870,870,44,44,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
101.40099799348707,19.964098821872465,871,871,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
101.53734142784168,20.466283695355575,879,879,44,44,1,1,0,1,1,0,1,1,5,1,1,1,1,1,1,1,5,5,5,1,5,1,1,1
101.39383204007532,21.162778186366076,880,880,22,22,1,1,0,1,1,0,1,1,5,5,1,1,1,5,1,1,5,5,1,1,1,5,1,1
100.57901841996114,20.996020156259977,882,882,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1
102.66198052955455,20.69990004292852,886,886,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103.20065410815222,20.137302363455248,890,890,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
101.60750344680737,20.683976017732107,897,897,22,22,1,1,0,1,1,0,1,1,5,5,1,1,1,5,1,5,5,5,1,5,5,5,5,5
100.47717180051285,20.225282576405633,904,904,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
100.80125023729897,20.470066527022325,905,905,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
101.78705166292353,18.737548774016428,907,907,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
100.91792041357895,20.80996884301105,909,909,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,5,1,1,5,5,1,1
101.48169468888385,19.31086314971292,910,910,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.56174878355871,19.477269163283523,913,913,22,22,1,1,0,1,1,0,1,1,5,1,1,1,1,3,1,1,5,1,1,1,5,3,1,1
101.68125957931736,20.048356294339378,914,914,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
100.71369031838373,20.75736917773405,915,915,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
100.5772845785672,20.80015686625048,916,916,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100.42568436999245,20.743982011291763,930,930,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.19601365117963,20.561562195409824,933,933,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
101.42733095439097,19.108668924144354,935,935,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
101.14179030319539,20.867117357044993,938,938,11,11,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
102.10507989838186,19.589968724723047,940,940,44,44,1,1,0,1,1,0,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1
103.17987153090722,19.998882275757584,941,941,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
100.60144607298578,20.621183075210872,945,945,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
104.25022322516485,20.362840902573875,947,947,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
101.73793491500648,19.814118556206104,950,950,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
101.56198418668987,21.141378833356285,953,953,11,11,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
104.44854819262311,20.52703960795081,954,954,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.023671273263,20.32594107541152,959,959,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
101.01385165352193,21.37773586496789,960,960,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1
100.9652628418506,19.73013020676873,966,966,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,1,1
103.16976295431765,20.054873739169565,968,968,11,11,1,1,0,1,1,0,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
101.99936409725116,19.834143828066473,973,973,33,33,1,1,0,1,1,0,1,1,1,1,1,1,5,3,0,0,5,5,1,1,5,3,0,0
103.48910662340927,20.130255733484564,975,975,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
102.65386921348642,20.401787337385155,976,976,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
101.25143349066124,18.345653141904133,980,980,22,22,1,1,0,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
104.65023754338543,20.155904312919343,986,986,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,1
102.55507694817196,19.276676505983488,987,987,22,22,1,1,0,1,1,0,1,1,5,5,1,5,1,5,1,1,5,5,1,5,5,5,1,1
102.32697037618045,19.513757941667816,989,989,44,44,1,1,0,1,1,0,1,1,1,1,5,1,5,5,1,1,1,1,5,5,5,5,1,1
103.74029782262704,20.718755755449592,997,997,22,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104.22351630567613,20.586625567016974,349,349,44,44,1,1,0,1,1,0,2,1,3,5,1,1,5,5,1,1,3,5,1,5,5,5,1,1
101.6288347716234,20.77292182685524,842,842,22,22,1,1,0,1,1,0,2,1,3,1,1,1,3,5,1,1,3,5,1,1,3,5,1,1
103.03639408706015,20.936786249237358,929,929,22,22,1,1,0,1,1,0,2,1,3,1,1,1,5,5,1,1,3,1,1,1,5,5,1,1
101.6685157201897,20.1225714849119,952,952,22,22,1,1,0,1,1,0,2,1,3,1,1,1,5,3,1,1,3,5,1,1,5,3,1,1
102.77826070096998,20.303714174015163,433,433,44,44,1,1,0,1,1,0,4,1,4,5,1,1,5,3,1,1,4,5,1,5,5,3,1,1
100.74662968691992,19.93580755933361,34,34,44,44,1,1,0,1,1,2005,1,1,5,1,5,1,3,1,1,1,5,5,5,5,3,1,1,1
101.36601577506775,20.81059225012801,42,42,11,11,1,1,0,1,1,2005,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
101.12125119125747,20.153315546101002,57,57,44,44,1,1,0,1,1,2005,1,1,1,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
104.94134472555494,20.11964392486121,73,73,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
100.49981248938766,20.1852974645696,160,160,22,22,1,1,0,1,1,2005,1,1,5,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
102.61629660960322,20.43459915856551,241,241,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,5,5,1,1,1,5,1,1,5,5,1,1
103.21690336361954,20.54720430709482,319,319,44,44,1,1,0,1,1,2005,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.76586189238371,21.067967641736793,365,365,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
101.93035305782426,20.653478912247508,391,391,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,3,5,1,1,1,5,1,1,3,5,1,1
101.3384506763673,18.902277780587337,398,398,11,11,1,1,0,1,1,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1
101.75758070843959,19.174361394054742,534,534,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,5,1,1
101.48655901760652,20.1588292899829,588,588,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,5
100.85931159698185,20.542074592684415,625,625,44,44,1,1,0,1,1,2005,1,1,5,5,1,1,3,5,1,1,5,5,1,1,3,5,1,1
102.03266340072811,20.30078037199241,684,684,44,44,1,1,0,1,1,2005,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1
103.17388616443937,20.82450601190189,969,969,22,22,1,1,0,1,1,2005,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,5,1,1
102.60288575889003,20.686355097116984,482,482,44,44,1,1,0,1,1,2005,4,1,4,1,1,1,5,1,1,1,4,1,1,1,5,5,1,1
101.58880380361387,19.96483474496706,142,142,22,22,1,1,0,1,1,2006,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,5
102.57116818191795,19.423192786366755,381,381,22,22,1,1,0,1,1,2006,1,1,5,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
101.49267166092606,18.374076117730088,402,402,22,22,1,1,0,1,1,2006,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.93473534366407,19.501032850357646,406,406,44,44,1,1,0,1,1,2006,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
101.71505887351044,18.931801539771644,841,841,22,22,1,1,0,1,1,2006,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
101.9525783820983,20.432364498031934,949,949,22,22,1,1,0,1,1,2006,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
103.76476661414586,20.614043580343175,998,998,22,22,1,1,0,1,1,2006,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
102.46215626626483,20.614994067266366,725,725,22,22,1,1,0,1,1,2006,2,1,3,1,5,1,3,5,1,1,3,5,5,5,3,5,1,1
103.87839481398383,20.703990840179706,802,802,44,44,1,1,0,1,1,2006,2,1,3,1,5,1,3,5,1,1,3,1,5,5,3,5,1,1
101.41938828337601,20.720227096818437,196,196,44,44,1,1,0,1,1,2007,1,1,1,1,1,1,3,1,1,1,5,1,1,1,3,1,1,1
104.5568851924618,19.66067069732727,247,247,44,44,1,1,0,1,1,2007,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1
101.40733750931574,17.7898851044984,765,765,44,44,1,1,0,1,1,2007,1,1,5,5,1,1,1,5,1,1,5,5,1,5,5,5,1,1
102.02203161266861,19.584010981747756,853,853,22,22,1,1,0,1,1,2007,1,1,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1
101.67612574909252,20.11513436731604,686,686,22,22,1,1,0,1,1,2007,2,1,3,1,1,1,5,1,1,1,3,1,1,1,5,1,1,1
104.08910559804674,20.043840637124614,838,838,44,44,1,1,0,1,1,2007,2,1,3,1,1,1,5,5,1,1,3,1,5,1,5,5,5,1
101.65671328502198,21.189029826495812,158,158,22,22,1,1,0,1,1,2008,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1
103.69839990956491,20.359870116363126,203,203,22,22,1,1,0,1,1,2008,1,1,1,1,1,1,3,5,1,1,5,5,1,1,3,5,1,1
103.78506143687429,20.303304417201122,285,285,22,22,1,1,0,1,1,2008,1,1,1,1,1,1,3,5,1,1,5,5,1,1,3,5,1,1
101.75428674567848,20.24412038708726,342,342,22,22,1,1,0,1,1,2008,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
103.16894741595385,20.12505207065218,502,502,22,22,1,1,0,1,1,2008,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,5,1,1
104.39699367337369,20.093953880344582,621,621,11,11,1,1,0,1,1,2008,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.86719668405995,19.314918417179687,723,723,22,22,1,1,0,1,1,2008,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
103.02137081797238,20.38304550525237,823,823,44,44,1,1,0,1,1,2008,1,1,5,1,1,1,5,5,1,1,5,5,1,5,5,5,1,1
100.56214565919896,20.668589669655148,501,501,25,55,1,1,0,1,1,2008,2,1,3,1,1,1,3,2,3,2,3,1,5,1,3,2,3,2
103.00513830499906,20.259571380562754,656,656,44,44,1,1,0,1,1,2008,2,1,3,5,1,1,5,1,1,1,3,5,1,1,5,1,1,1
104.04974666114786,19.958517004123244,99,99,22,22,1,1,0,1,1,2009,1,1,5,1,5,5,3,5,1,1,5,5,5,5,3,5,1,5
100.87941364137913,20.218700441232897,266,266,22,22,1,1,0,1,1,2009,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,5,1,1
103.15498827093204,20.092116788506427,557,557,22,22,1,1,0,1,1,2009,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
100.6573352828195,19.98963740671935,728,728,22,22,1,1,0,1,1,2009,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
100.99389627173959,20.950568782718985,748,748,44,44,1,1,0,1,1,2009,1,1,1,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
103.13542073171367,20.765020790194367,761,761,44,44,1,1,0,1,1,2009,1,1,5,5,1,1,3,5,1,1,5,5,1,5,3,5,1,1
100.6797633642864,20.574473005974415,889,889,11,11,1,1,0,1,1,2009,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1
102.39805032712867,20.14975921265233,903,903,44,44,1,1,0,1,1,2009,1,1,1,5,1,1,5,3,1,1,5,5,1,1,5,3,1,1
101.07783745727788,20.216215989661972,992,992,44,44,1,1,0,1,1,2009,1,1,5,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1
102.15793913079847,19.63929295039322,268,268,22,22,1,1,0,1,1,2009,2,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1
101.50545174569862,19.704948934622358,919,919,22,22,1,1,0,1,1,2009,2,1,3,1,1,1,3,5,1,1,3,5,1,1,3,5,1,1
