LON,LAT,PLOTID,ERPD_LON,ERPD_LAT
101.1333324,20.08090394,162,101.1333324,20.08090394
101.3707091,20.74128265,163,101.3707091,20.74128265
104.3235429,20.72536306,164,104.3235429,20.72536306
101.6486904,19.02643574,165,101.6486904,19.02643574
102.0569742,20.13978303,166,102.0569742,20.13978303
100.6529419,20.5740057,167,100.6529419,20.5740057
104.6535089,20.22839108,168,104.6535089,20.22839108
101.9691002,20.80071131,169,101.9691002,20.80071131
101.0435654,20.26030281,170,101.0435654,20.26030281
101.77044,21.1415748,171,101.77044,21.1415748
102.5866273,19.66434766,172,102.5866273,19.66434766
103.9927102,20.18396602,173,103.9927102,20.18396602
101.3808724,18.90684403,174,101.3808724,18.90684403
101.6544827,20.78817858,175,101.6544827,20.78817858
104.3075992,20.31438101,176,104.3075992,20.31438101
101.1266158,19.70442028,177,101.1266158,19.70442028
103.2555956,20.25204939,178,103.2555956,20.25204939
104.015374,20.65940016,179,104.015374,20.65940016
102.2767474,20.452213,180,102.2767474,20.452213
104.7098245,19.89018752,181,104.7098245,19.89018752
101.3711531,18.26369711,182,101.3711531,18.26369711
102.2081049,20.97614518,183,102.2081049,20.97614518
103.0124304,20.2982485,184,103.0124304,20.2982485
101.110682,19.68888049,185,101.110682,19.68888049
101.4797226,20.56397339,186,101.4797226,20.56397339
101.1160421,19.69058172,187,101.1160421,19.69058172
103.0111047,20.66717622,188,103.0111047,20.66717622
101.5188239,19.18972182,189,101.5188239,19.18972182
104.8567595,20.0562672,190,104.8567595,20.0562672
102.1919159,19.59587872,191,102.1919159,19.59587872
101.099903,20.50117942,192,101.099903,20.50117942
100.8878825,21.25618804,193,100.8878825,21.25618804
104.4426039,20.23527918,194,104.4426039,20.23527918
100.8633328,20.16607417,195,100.8633328,20.16607417
101.4191778,20.72032572,196,101.4191778,20.72032572
102.4153103,20.13478965,197,102.4153103,20.13478965
101.5751025,18.73836285,198,101.5751025,18.73836285
101.3224104,20.34946087,199,101.3224104,20.34946087
102.0058878,19.89438351,200,102.0058878,19.89438351
102.9755164,20.80549688,201,102.9755164,20.80549688
100.7052508,19.91566212,202,100.7052508,19.91566212
103.6985342,20.35980968,203,103.6985342,20.35980968
100.7116186,21.20366671,204,100.7116186,21.20366671
102.4985712,19.65340167,205,102.4985712,19.65340167
102.1455372,20.62038268,206,102.1455372,20.62038268
102.5656723,20.58314008,207,102.5656723,20.58314008
102.3158115,20.86743201,208,102.3158115,20.86743201
101.8532094,20.28008127,209,101.8532094,20.28008127
102.6731216,20.91616959,210,102.6731216,20.91616959
104.3368128,20.76920468,211,104.3368128,20.76920468
101.8455644,20.42656728,212,101.8455644,20.42656728
102.9787842,20.26879604,213,102.9787842,20.26879604
101.2931367,20.89764653,214,101.2931367,20.89764653
102.6659059,19.66871026,215,102.6659059,19.66871026
104.9130064,20.14972592,216,104.9130064,20.14972592
103.7917453,20.14168731,217,103.7917453,20.14168731
104.2093048,20.15124285,218,104.2093048,20.15124285
100.6279401,19.63830302,219,100.6279401,19.63830302
101.5596603,21.03571631,220,101.5596603,21.03571631
101.7454174,21.1117765,221,101.7454174,21.1117765
101.4162034,20.83356642,222,101.4162034,20.83356642
101.8682626,20.09786005,223,101.8682626,20.09786005
100.549707,19.74881932,224,100.549707,19.74881932
101.955204,19.3398412,225,101.955204,19.3398412
101.0813504,19.86100256,226,101.0813504,19.86100256
101.5212901,19.68771359,227,101.5212901,19.68771359
100.8675425,21.24334826,228,100.8675425,21.24334826
102.6526494,19.44944282,229,102.6526494,19.44944282
104.4921194,19.90113413,230,104.4921194,19.90113413
100.9252026,20.15908736,231,100.9252026,20.15908736
102.0182334,19.63546187,232,102.0182334,19.63546187
103.2806223,20.66290619,233,103.2806223,20.66290619
104.3794485,19.80073995,234,104.3794485,19.80073995
102.4880819,19.98005331,235,102.4880819,19.98005331
101.984379,20.97176347,236,101.984379,20.97176347
103.929795,20.88408111,237,103.929795,20.88408111
101.8979217,19.8607759,238,101.8979217,19.8607759
103.2927476,20.23476257,239,103.2927476,20.23476257
103.8865497,20.34264734,240,103.8865497,20.34264734
102.6163133,20.43445007,241,102.6163133,20.43445007
101.4971174,19.08001771,242,101.4971174,19.08001771
104.5654444,19.96196231,243,104.5654444,19.96196231
100.8079511,20.80550532,244,100.8079511,20.80550532
102.6982934,19.97230478,245,102.6982934,19.97230478
101.2829894,17.68415317,246,101.2829894,17.68415317
104.5568211,19.66058672,247,104.5568211,19.66058672
101.0439437,20.91323875,248,101.0439437,20.91323875
101.9917919,19.53110033,249,101.9917919,19.53110033
103.1911737,20.46668896,250,103.1911737,20.46668896
102.5502847,20.61464429,251,102.5502847,20.61464429
101.3611217,20.77382381,252,101.3611217,20.77382381
102.7993151,20.84867834,253,102.7993151,20.84867834
101.3924507,20.96997892,254,101.3924507,20.96997892
101.7068199,18.99998394,255,101.7068199,18.99998394
101.678638,20.22196897,256,101.678638,20.22196897
101.6836122,21.11864361,257,101.6836122,21.11864361
103.087431,20.52405303,258,103.087431,20.52405303
102.3530182,19.74768238,259,102.3530182,19.74768238
100.7716384,21.22346752,260,100.7716384,21.22346752
102.467592,19.70238273,261,102.467592,19.70238273
102.2792235,20.01968993,262,102.2792235,20.01968993
101.7579607,19.20061778,263,101.7579607,19.20061778
101.9574718,19.5515721,264,101.9574718,19.5515721
104.77543,19.81407696,265,104.77543,19.81407696
100.8794525,20.21857609,266,100.8794525,20.21857609
101.3646027,19.34731424,267,101.3646027,19.34731424
102.1580921,19.63933409,268,102.1580921,19.63933409
102.0499247,20.0764467,269,102.0499247,20.0764467
100.7139293,20.85549145,270,100.7139293,20.85549145
103.3749163,20.26760481,271,103.3749163,20.26760481
101.3774646,18.02325302,272,101.3774646,18.02325302
100.7583233,20.05344232,273,100.7583233,20.05344232
101.5992318,20.97742166,274,101.5992318,20.97742166
101.3987968,17.85913463,275,101.3987968,17.85913463
101.8392692,19.91733741,276,101.8392692,19.91733741
102.4605507,19.68382855,277,102.4605507,19.68382855
102.9164115,19.94588497,278,102.9164115,19.94588497
104.6390843,20.04899048,279,104.6390843,20.04899048
104.7759786,20.11512021,280,104.7759786,20.11512021
100.6280684,19.83157694,281,100.6280684,19.83157694
102.094188,19.47198372,282,102.094188,19.47198372
103.9725233,20.44013953,283,103.9725233,20.44013953
103.7490398,20.23134714,284,103.7490398,20.23134714
103.7851909,20.30329706,285,103.7851909,20.30329706
100.5152772,20.30792276,286,100.5152772,20.30792276
101.8720865,20.47338593,287,101.8720865,20.47338593
103.0971744,19.90315611,288,103.0971744,19.90315611
101.8358112,19.5598981,289,101.8358112,19.5598981
101.4194703,18.99753985,290,101.4194703,18.99753985
102.6194002,19.83106659,291,102.6194002,19.83106659
100.9195164,20.0707118,292,100.9195164,20.0707118
102.4736962,19.75186156,293,102.4736962,19.75186156
101.1874851,18.18502201,294,101.1874851,18.18502201
101.3004488,18.82909899,295,101.3004488,18.82909899
104.6142775,20.10886698,296,104.6142775,20.10886698
103.740806,20.03993095,297,103.740806,20.03993095
101.5383017,20.30817122,298,101.5383017,20.30817122
102.4120568,20.65056767,299,102.4120568,20.65056767
102.8155306,19.74191829,300,102.8155306,19.74191829
102.2598042,19.53547265,301,102.2598042,19.53547265
101.1188916,17.72909863,302,101.1188916,17.72909863
101.3140455,17.71085704,303,101.3140455,17.71085704
104.0896119,20.80791185,304,104.0896119,20.80791185
104.4388349,20.73621491,305,104.4388349,20.73621491
104.4129036,19.75220021,306,104.4129036,19.75220021
103.4503401,19.95144195,307,103.4503401,19.95144195
101.7444429,19.64160991,308,101.7444429,19.64160991
101.6518239,20.13577493,309,101.6518239,20.13577493
100.7875808,20.92072466,310,100.7875808,20.92072466
102.2846343,20.79472833,311,102.2846343,20.79472833
102.43961,20.69253301,312,102.43961,20.69253301
100.8960617,19.7743273,313,100.8960617,19.7743273
101.4484508,21.08680213,314,101.4484508,21.08680213
102.4370126,19.89654402,315,102.4370126,19.89654402
101.7581023,19.53605968,316,101.7581023,19.53605968
101.7758694,19.39997416,317,101.7758694,19.39997416
101.3957133,20.58953638,318,101.3957133,20.58953638
103.2169386,20.54733188,319,103.2169386,20.54733188
101.5535681,20.98454412,320,101.5535681,20.98454412
103.8275526,20.85698647,321,103.8275526,20.85698647
104.7823388,20.16986757,322,104.7823388,20.16986757
104.1184577,20.72021876,323,104.1184577,20.72021876
104.0604346,20.38123146,324,104.0604346,20.38123146
102.6944027,19.80300061,325,102.6944027,19.80300061
101.6463371,19.50647576,326,101.6463371,19.50647576
102.620883,20.34365133,327,102.620883,20.34365133
102.8369633,20.19962258,328,102.8369633,20.19962258
101.3079138,18.98500168,329,101.3079138,18.98500168
