LON,LAT,PLOTID,ERPD_LON,ERPD_LAT
101.7448356,20.45010104,713,101.7448356,20.45010104
101.7351016,20.50367067,714,101.7351016,20.50367067
102.6611411,20.01080887,715,102.6611411,20.01080887
102.7091326,20.57900095,716,102.7091326,20.57900095
102.6094289,20.3260536,717,102.6094289,20.3260536
100.3796597,20.77131386,718,100.3796597,20.77131386
100.3658187,20.36634243,719,100.3658187,20.36634243
101.3557508,20.43277346,720,101.3557508,20.43277346
101.0004219,20.69520224,721,101.0004219,20.69520224
103.704513,20.52823241,722,103.704513,20.52823241
101.8672245,19.31471565,723,101.8672245,19.31471565
101.5388683,19.5377284,724,101.5388683,19.5377284
102.4622356,20.61507809,725,102.4622356,20.61507809
101.0715477,20.22962704,726,101.0715477,20.22962704
100.8460939,21.29642115,727,100.8460939,21.29642115
100.6573528,19.9897299,728,100.6573528,19.9897299
101.9997812,20.14646817,729,101.9997812,20.14646817
101.2174306,18.31781801,730,101.2174306,18.31781801
100.7982268,20.09167914,731,100.7982268,20.09167914
102.1618908,19.83513744,732,102.1618908,19.83513744
104.5247345,19.75366318,733,104.5247345,19.75366318
100.7745817,21.17018554,734,100.7745817,21.17018554
102.9403622,21.04264746,735,102.9403622,21.04264746
100.8811614,20.27749439,736,100.8811614,20.27749439
104.7284187,20.17903264,737,104.7284187,20.17903264
100.6227856,20.78137024,738,100.6227856,20.78137024
102.1645295,20.5466148,739,102.1645295,20.5466148
101.6950876,18.77511832,740,101.6950876,18.77511832
102.1536072,20.26417256,741,102.1536072,20.26417256
101.7271013,19.83850685,742,101.7271013,19.83850685
100.7388919,20.50880311,743,100.7388919,20.50880311
101.6265307,21.02890195,744,101.6265307,21.02890195
101.4827419,20.67955456,745,101.4827419,20.67955456
100.7226278,19.94167389,746,100.7226278,19.94167389
101.1741763,21.14865481,747,101.1741763,21.14865481
100.9936652,20.95070284,748,100.9936652,20.95070284
101.9953712,19.78095964,749,101.9953712,19.78095964
102.2481191,20.07170448,750,102.2481191,20.07170448
103.3127939,20.62392587,751,103.3127939,20.62392587
100.9980612,20.06298989,752,100.9980612,20.06298989
100.6809445,20.91433519,753,100.6809445,20.91433519
101.5326126,18.98662072,754,101.5326126,18.98662072
101.0626687,20.83560107,755,101.0626687,20.83560107
101.3658158,19.3970363,756,101.3658158,19.3970363
102.9178125,20.09119452,757,102.9178125,20.09119452
102.285444,20.6885941,758,102.285444,20.6885941
102.9368774,20.46729052,759,102.9368774,20.46729052
103.8391392,20.54192704,760,103.8391392,20.54192704
103.1353292,20.76487013,761,103.1353292,20.76487013
101.2113347,20.68763025,762,101.2113347,20.68763025
101.6744934,18.64251228,763,101.6744934,18.64251228
102.4826781,19.48290364,764,102.4826781,19.48290364
101.4074989,17.79009646,765,101.4074989,17.79009646
103.1324817,20.1324354,766,103.1324817,20.1324354
102.9179594,20.99929156,767,102.9179594,20.99929156
102.4237324,20.33330108,768,102.4237324,20.33330108
102.3674028,19.99569687,769,102.3674028,19.99569687
104.0101738,20.26111169,770,104.0101738,20.26111169
102.1953316,20.16337483,771,102.1953316,20.16337483
103.1508202,20.39393002,772,103.1508202,20.39393002
100.7560299,19.95391512,773,100.7560299,19.95391512
100.6731816,20.99278209,774,100.6731816,20.99278209
102.2414901,20.67799454,775,102.2414901,20.67799454
101.0316231,17.63744909,776,101.0316231,17.63744909
101.4066756,19.1541873,777,101.4066756,19.1541873
103.9514954,20.48128017,778,103.9514954,20.48128017
103.3730147,20.68204621,779,103.3730147,20.68204621
101.1467897,20.82172325,780,101.1467897,20.82172325
103.4182155,20.03526147,781,103.4182155,20.03526147
102.147386,20.60019978,782,102.147386,20.60019978
102.2786275,20.17520617,783,102.2786275,20.17520617
100.3760795,20.56328282,784,100.3760795,20.56328282
101.3212862,19.29269238,785,101.3212862,19.29269238
100.6522793,20.13621166,786,100.6522793,20.13621166
102.5150524,20.04842939,787,102.5150524,20.04842939
102.4239418,20.8066653,788,102.4239418,20.8066653
102.0075084,20.10209002,789,102.0075084,20.10209002
101.6589948,19.7297923,790,101.6589948,19.7297923
102.6700317,20.73214802,791,102.6700317,20.73214802
101.8068189,21.19370832,792,101.8068189,21.19370832
102.7123905,19.95310522,793,102.7123905,19.95310522
103.7968483,20.25644418,794,103.7968483,20.25644418
104.5544481,19.93672358,795,104.5544481,19.93672358
101.6491635,19.42001756,796,101.6491635,19.42001756
102.1814036,20.10599826,797,102.1814036,20.10599826
101.294726,18.30511438,798,101.294726,18.30511438
104.8551144,20.11314503,799,104.8551144,20.11314503
101.388284,18.96473065,800,101.388284,18.96473065
104.3032667,20.45035416,801,104.3032667,20.45035416
103.878331,20.70402754,802,103.878331,20.70402754
101.0908622,17.6490879,803,101.0908622,17.6490879
102.1581402,19.91414881,804,102.1581402,19.91414881
102.0585391,19.89949498,805,102.0585391,19.89949498
104.3119592,20.55803289,806,104.3119592,20.55803289
102.5882272,20.6335648,807,102.5882272,20.6335648
100.7521871,20.07498815,808,100.7521871,20.07498815
101.1666969,20.01302971,809,101.1666969,20.01302971
101.3198375,19.27649864,810,101.3198375,19.27649864
101.7349814,20.03778986,811,101.7349814,20.03778986
102.7295289,19.60111106,812,102.7295289,19.60111106
101.0179667,20.51990055,813,101.0179667,20.51990055
104.6374998,20.21723954,814,104.6374998,20.21723954
100.6077178,19.70065358,815,100.6077178,19.70065358
104.2657228,20.78114405,816,104.2657228,20.78114405
101.1758523,18.37068893,817,101.1758523,18.37068893
100.4545833,20.21643356,818,100.4545833,20.21643356
104.2528049,20.39298356,819,104.2528049,20.39298356
101.5601218,19.122778,820,101.5601218,19.122778
102.277632,20.48160717,821,102.277632,20.48160717
104.6526729,20.22850828,822,104.6526729,20.22850828
103.0214409,20.38320634,823,103.0214409,20.38320634
104.6541911,19.96073198,824,104.6541911,19.96073198
100.835955,19.96991989,825,100.835955,19.96991989
100.8528935,20.24700134,826,100.8528935,20.24700134
100.8544282,21.15262644,827,100.8544282,21.15262644
101.7840026,19.16901152,828,101.7840026,19.16901152
101.1040701,21.12337227,829,101.1040701,21.12337227
103.1186122,19.97931201,830,103.1186122,19.97931201
101.5616308,19.32807182,831,101.5616308,19.32807182
101.7510244,18.91124012,832,101.7510244,18.91124012
101.5866362,20.74337763,833,101.5866362,20.74337763
104.1691919,20.26264822,834,104.1691919,20.26264822
104.8506936,19.95935762,835,104.8506936,19.95935762
101.1208566,18.41896419,836,101.1208566,18.41896419
103.311632,20.47929736,837,103.311632,20.47929736
104.0892736,20.04383489,838,104.0892736,20.04383489
104.104554,20.40544519,839,104.104554,20.40544519
101.1291674,20.37525692,840,101.1291674,20.37525692
101.7150515,18.93178503,841,101.7150515,18.93178503
101.6289699,20.77310877,842,101.6289699,20.77310877
101.9809852,20.69933576,843,101.9809852,20.69933576
101.8184659,19.21840197,844,101.8184659,19.21840197
100.5030303,19.7082339,845,100.5030303,19.7082339
102.2864919,19.75382553,846,102.2864919,19.75382553
102.011856,19.76765102,847,102.011856,19.76765102
104.1018045,20.16953675,848,104.1018045,20.16953675
104.0972551,20.96127986,849,104.0972551,20.96127986
103.5747947,20.64049002,850,103.5747947,20.64049002
101.8700656,19.33533948,851,101.8700656,19.33533948
102.0120255,20.50136621,852,102.0120255,20.50136621
102.0222059,19.58407163,853,102.0222059,19.58407163
100.8516066,20.97794308,854,100.8516066,20.97794308
102.4117494,20.76167117,855,102.4117494,20.76167117
